id,rating,sentiment_label,sentiment_score,verbatim,manual_label,justification_courte
793,3,Neutre,0.89,C’est long - J.adore showroom mais vraiment les délais sont trop long,Neutre,"Avis factuel neutre, note 3/5"
794,3,Neutre,0.89,"Trois produits manquants à la réception. Pas là première fois que je rencontre un souci en commandant sur showroom.
Cependant le service clients est efficace donc remboursement des produits en cours .",Neutre,"Avis mixte équilibré, note 3/5"
799,3,Neutre,0.89,"Commande bermudas - J’ai effectué une commande de bermudas, à la réception et bien parmi les shorts il y’avait un qui ne correspondait pas à ma commande ce n’était pas le bon modèle.",Neutre,"Avis factuel neutre, note 3/5"
804,3,Neutre,0.89,Site intéressant mais retours trop complexes - Produits intéressants mais procédure de retour trop complexe (nécessité d'une autorisation puis impression de plusieurs documents dont l'utilisation n'est pas évidente).,Neutre,"Avis factuel neutre, note 3/5"
845,4,Neutre,0.89,"C’est un site sûr . J’y achète en confiance.le choix des marques est intéressant.les prix sont aussi intéressants.
J’ai toujpous été satisfaite.
Les livraisons sont sans problème.",Positif,"Avis mixte, note 4/5 → Positif"
870,4,Neutre,0.89,"La livraison était prévue pour le 5 mai, reçue plus vite avant le 25 avril donc c est parfait.",Positif,Signal positif fort: 'parfait'
875,4,Neutre,0.89,"Décoration superbe, mais rien pour accrocher au mur - Décoration superbe, de bonne qualité, par contre, aucunes vis pour relier la partie métallique à la partie en bois, mais il y a les trous, et pour une décoration murale, aucune accroche ou autres pour pouvoir l'accrocher au mur !! Donc dommage, car le produit serait parfait !",Positif,Signal positif fort: 'parfait'
893,4,Neutre,0.89,Showroomprive est un bon site facile d'utilisation et pratique !,Positif,Satisfaction exprimée: 'bon site'
909,4,Neutre,0.89,Tes satisfaisant - Sérieux dans la relation client joignable et regulie,Positif,Satisfaction exprimée: 'sérieux'
930,4,Neutre,0.89,"Très intéressant ! - Je suis en général toujours extrêmement satisfaite de mes commandes chez showroom-privé. Les délais de livraison ne sont pas trop longs,même parfois rapides, sauf certaines ventes.
La proposition des produits est assez diverses, attention toutefois aux produits chinois...",Positif,Satisfaction exprimée: 'satisfait'
932,4,Neutre,0.89,"je donne que 4 étoiles à cause des délais de livraison
exemple/commande linge de maison éffectuée 08/03/2026 livrée 09/04/2026 dorénavant quand le délai de livraison sera d un mois je n éffecturai plus de commande",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
939,4,Neutre,0.89,"Les produits sont tout à fait conformes au visuel, ils sont de bonne qualité, mes filles sont ravies. Et moi aussi, ça donne accès à des marques/produits que je n'aurai pas trouvés près de chez moi, à un prix plus abordable.",Positif,Signal positif fort: 'ravie'
976,4,Neutre,0.89,"Suite à une non-conformité Showroomprivé a été réactif et m'a remboursé le coût de livraison, ma commande ayant été livrée sur un point relais différent de celui prévu initialement sans oublier qu'un bon d'achat de 10€ m'a été accordé. Seul bémol le bon d'achat n'est pas valable sur l'ensemble des articles mais uniquement sur ceux vendu par Showroomprivé...",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
992,4,Neutre,0.89,un site intéressant non seulement pour le choix des marques mais aussi pour les remises consenties .Seul point noir les livraisons peuvent etre parfois longues . Pas fan non plus de l'outlet ou on trouve souvent des tailles inusitées XS ou 3XL et rarement du M ou du L,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1022,5,Neutre,0.89,J’ai apprécié La marque la qualité des articles la disponibilité des tailles la rapidité du traitement de la commande,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1027,5,Neutre,0.89,délai de livraison parfait,Positif,Signal positif fort: 'parfait'
1055,5,Neutre,0.89,"Sublimes lunettes de soleil Alexander Mcqueen
Colis bien organisé
Livraison avec suivi 5/5*****",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1097,5,Neutre,0.89,"Je recommande les yeux fermés - Je commande régulièrement sur ce site , chaques articles reçus respectent les qualités des marques , ils sont officiels, de qualité similaires à ceux en magasins.
Réception rapide +5j en général
Service client réactif
Je n'ai jamais eu de problèmes particuliers et je compte continuer à passer commande régulièrement il y a car des nombreuses ventes avec des rabais très intéressants",Positif,"Avis mixte, note 5/5 → Positif"
1103,5,Neutre,0.89,"Je suis cliente de showroom depuis…longtemps - Je suis cliente de showroom depuis quelques années et j'ai toujours été satisfaite de mes achats
J'achète des produits dont je connais la marque et je profite de prix très bas par rapport à ceux des commerces je suis donc satisfaite et gagnante",Positif,Satisfaction exprimée: 'satisfait'
1119,5,Neutre,0.89,Rien a dire toujours satisfait,Positif,Signal positif fort: 'rien a dire'
1121,5,Neutre,0.89,RAS tout était très bien merci 🙏,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1167,5,Neutre,0.89,Les lunettes sont magnifiques !!! Je les adore. Merci showroom 😊,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1196,5,Neutre,0.89,"Pas de mauvaises surprises. Les infos sont claires et précises, date de livraison, emballages…. Juste un petit bémol je trouve les frais de livraison pour certains articles un peu élevés.",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
223,1,Neutre,0.9,"Insatisfaction totale - Bonjour je n'ai pas dutout été satisfaite de la commande Prettylittlethink car taille trop petit malgré 1 taille au dessus,il manque des articles ou pas le bon article commandé.
J'ai dû faire plusieurs réclamations au sav pour chaque problème et on ne m'a répondu que pour 1 seul...",Négatif,"Avis mixte, note 1/5 → Négatif"
224,1,Neutre,0.9,"La date de livraison n a pas ete respectee!
C etait pour un Anniversaire!
Commande effectuee le 24 avril, livraison prevue le 6 mai. A ce jour toujours rien recu!!!
Commande 345524530.",Négatif,Déception/problème: 'toujours rien'
236,1,Neutre,0.9,Service après vente incompétent! Article défecteux et garantie légale de conformité non respectée. Je ne recommande pas ce site!,Négatif,Signal négatif fort: 'incompétent'
245,1,Neutre,0.9,"Demande de prise en charge - Bonjour,

J'ai acheté sur un mini blender HKoenig le 22/09/2024 (commande n°315941901).

Mon appareil est actuellement en panne.
Je vous ai contacté le 04 mai afin de connaître la procédure à suivre, mais vous m’avez renvoyée vers le fabricant.

Le SAV fabricant me demande de prendre en charge les frais d’envoi du produit pour réparation.
Conformément aux articles L217-3 et suivants du Code de la consommation, la garantie légale de conformité relève du vendeur, en l’occurrence Showroomprivé, et non du fabricant.

L’appareil ayant été acheté il y a moins de deux ans, je vous demande donc la prise en charge de sa mise en conformité dans le cadre de la garantie légale, y compris les frais nécessaires au retour du produit, conformément à l’article L217-11 du Code de la consommation qui prévoit que : «la mise en conformité du bien a lieu sans aucun frais pour le consommateur».

Je souhaite donc savoir comment obtenir une étiquette de retour prépayée.

Je vous remercie par avance pour votre retour.",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
258,1,Neutre,0.9,Rien ne s’est bien passé… au final annulation de ma commande … manque de respect du prestataire et au final manque de respect de showroomprive. Perdre un client n’a finalement aucune importance,Négatif,Signal négatif fort: 'nul'
261,1,Neutre,0.9,"Produit de très faible qualité - Produit ne correspond pas du tout à celui que l'on trouve dans les supermarchés de la même marque
Qualité très inférieure",Négatif,"Avis mixte, note 1/5 → Négatif"
264,1,Neutre,0.9,Je met 1 étoile pour car je ne peux pas mettre 0 j’ai passé commande je devais recevoir mon colis le 18 avril toujours rien ils ne savent pas ou est mon colis il n’a toujours pas été remis au transporteur.L’organisation est une catastrophe j’attend toujours une réponse ….A fuir,Négatif,Déception/problème: 'toujours rien'
267,1,Neutre,0.9,Déception. - Qualité de la reproduction médiocre. Pour moi cette article ne devrait même pas être vendable .,Négatif,Déception/problème: 'déception'
290,1,Neutre,0.9,Les produits mal décrit rien ne va,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
310,1,Neutre,0.9,"Colis livré par GLS ,en point relais alors que j'avais payé le domicile, et que mon colis rentrait largement dans ma boite aux lettres - Mon colis a été livré en point relais alors que j'avais payé au domicile et que mon colis rentrait largement dans ma boîte aux lettres !!!
Ce n est pas la 1ère fois que j'ai des problèmes avec ce livreur GLS!!!",Négatif,Déception/problème: 'problème'
331,1,Neutre,0.9,"Commande d'une brosse à dents électrique et lot de brossettes.
Commande validée et expédiée par Showroomprive puis 3 jours avant la livraison prévue : "" Nous avons annulé une partie de la commande "".
C'est à dire la brosse à dents mais ils m'envoient les brossettes sans la brosse. Quel est l' intérêt d'envoyer les brossettes sans la brosse??
Résultat 5,99€ de FDP pour uniquement les brossettes.
Très déçue par ce site.",Négatif,Signal négatif fort: 'très déçu'
355,1,Neutre,0.9,"2 fois que je passe commande pour un meme modèle de chaussures et 2 fois que je reçois la mauvaise paire
Inadmissible",Négatif,Signal négatif fort: 'inadmissible'
359,1,Neutre,0.9,"J'ai réservé un hôtel via Showroom privé qui s'est avéré ne pas être honnête en me débitant deux fois la caution sans aucune justification et refusant de me rembourser. Le service client de showroom privé m'indique ne pas ""se mêler"" de ce genre de litiges entre leurs hôtels partenaires et leurs clients. Aucune vérification de la fiabilité de leurs partenaires.",Négatif,Déception/problème: 'litige'
363,1,Neutre,0.9,Vous avez annulé la commande Instant d’or parce que vous avez du vous rendre compte que le prix du bracelet était bas. La preuve : vous le vendez encore mais bien plus cher. C’est inadmissible de votre part. Il faut assumer vos erreurs,Négatif,Signal négatif fort: 'inadmissible'
369,1,Neutre,0.9,Commande validée et on m’annonce à l’expédition que celle-ci ne sera pas complète,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
374,1,Neutre,0.9,Produit de mauvaise qualité et qui n’arrive pas à ce connecter a l’application de gestion,Négatif,Signal négatif fort: 'mauvaise qualité'
384,1,Neutre,0.9,"J’ai commandé une table et des chaises et encore une fois (j’ai commandé plusieurs fois des meubles sur showroom privé) les éléments à l’intérieur des cartons n’était pas protégé, bien que les cartons n’était pas endommagés de l’extérieur, les éléments on frotté l’intérieur. Résultat les coins des chaises sont éraflés, la table présente 2 impacts. J’ai attendu 2 mois pour enfin les avoir et n’ayant pas d’alternative et le renvoie s’avérant trop contraignant je vais néanmoins les garder. Mais je suis très dessus sachant que cela n’ai pas la 1ere fois",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
387,1,Neutre,0.9,"reçu article bas de gamme , contrefaçon montre Timberland .Aucun document de conformité sur l authenticité du produit, en attente duSAV sans réponse de leur part. Suite à mes appels téléphoniques et mails envoyés a ce jour aucune réponse . Sans réponse je serai contraint d informé la repressions des fraudes. Vous me demandez de renvoyer la montre si j'ai un doute d'authenticité, mais je vous rappelle que vous devez vérifier l'authenticité des articles que vous vendez et que vous devez avoir des documents garantissant l'authenticité de la montre et d'ailleurs c'est ce que je vous demande.",Négatif,Déception/problème: 'aucune réponse'
406,1,Neutre,0.9,"Annonce une livraison à 0€ avec mon abonnement infinitif et au moment de payer il faut finalement payer des fdp, photos à l appui !!",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
