"id","verbatim","rating","manual_label","label_confidence","issue_type","is_mixed","justification_courte"
"562","Commande non conforme","3","Négatif","Moyenne","Produit non conforme","False","Signal négatif: non conforme"
"563","Un peu déçue de la dernière commande qui n’a pas été livré en totalité, alors que le produit est marqué disponible pour le site à environ 10 € et je l’ai retrouvé quelques semaines plus tard disponible à 35 €","3","Négatif","Moyenne","Produit abîmé","False","Signal négatif: déçu"
"564","Délais de livraison a revoir - Ce site propose beaucoup de choix et de marques. dans tous les domaines ..cependant les délais de livraison sont trop longs et les frais de livraison élevés...","3","Neutre","Faible","Frais livraison","False","Avis factuel équilibré sans tonalité dominante"
"565","Je suis satisfaite de l'achat mais pas de la livraison - Je suis satisfaite de l'achat, à un prix très intéressant et une livraison ultra rapide, mais dans des conditions surprenantes. Un minuscule emballage plastique plus adapté pour une pièce de lingerie et un tout aussi minuscule sac Showroom. Autant dire que la veste était roulée en boule à l'intérieur. J'ai failli renvoyer sans ouvrir....","3","Positif","Haute","Aucun","False","Satisfaction claire: ultra rapide"
"566","Nostalgique de l'époque bonnes affaires - Des produits de qualité mais de les bonnes affaires se font plus rares qu'avant. SaV de qualité. Les frais de livraison à revoir.","3","Positif","Moyenne","Aucun","False","Signal positif: bonnes affaires"
"567","Réclamation car pas de nouvelles de la commande , Pb livraison et commande annulée 😡 c’était un cadeau d’anniversaire","3","Négatif","Haute","Livraison retardée","False","Problème concret: nul"
"568","Table de jardin et 10 chaises (4 colis) - Achat d'une table et de 10 chaises de jardin (à monter) :
Expérience mitigée :
- Livraison d'un colis sur 4 très endommagé; Pièces abimées et d'autres manquantes : Faute du transporteur.
- Pièces de montage non conformes dans 1 carton (devaient concerner le montage d'autres articles) : Faute du fournisseur
- Service client Showroomprivé très compréhensif, arrangeant même au delà de mon souhait. Très bon sens du service et de la satisfaction (ou la compensation le cas échéant) du client. A recommander vraiment !","3","Négatif","Moyenne","Produit non conforme","False","Signal négatif: non conforme"
"569","Envoi rapide.
Déçu de 2 vêtements : l’un est transparent, l’autre bleu foncé certains détails n’étaient pas visibles sur la photo.","3","Négatif","Moyenne","Qualité produit","False","Signal négatif: déçu"
"570","panier non conforme à la livraison - j'ai commandé une chemise jaune mais c'est une verte qui a été livré. De plus, la jaune est plus chère que la verte. j'accepte la chemise verte , elle est belle , mais pas content. Donc le site me doit la différence de prix.","3","Négatif","Moyenne","Produit non conforme","True","Signal négatif: non conforme"
"571","Article ok mais livraison catastrophique - Livraison ok, mais carton complètement explosé ..
Je pense que des curieux on eux le colis dans les mains.. du coup deux petits défaut mais bon ça va ,","3","Négatif","Haute","Livraison retardée","False","Problème concret: catastrophique"
"572","Colis réceptionné mais problème de livraison - J'ai bien reçu ma commande mais le point relais où il devait être livré était soi-disant fermé ce qui est complètement faux car il n'a jamais été fermé. Mon colis a été transféré dans un locker qui ne le conservait que 5 jours . Étant absente j'ai dû solliciter un voisin pour aller me le récupérer sinon il vous aurait été retourné. En point relais il aurait été conservé quinze jours.","3","Négatif","Moyenne","Avis mixte","True","Signal négatif: problème"
"573","Je suis franchement déçue de ma commande car sur 8 articles achetés 2 n’étaient plus disponibles. Ensuite sur les 6 articles reçus un des articles (une paire de baskets ) ne correspondaient pas du tout à l’achat et de plus produit abîmés … comme s’ils étaient portés…
Bref ça faisait longtemps que j’avais pas commandé mais du coup cette commande me fait rappeler pourquoi!","3","Négatif","Haute","Produit abîmé","False","Problème concret: produit abîmé"
"574","Je suis un peu déçue par l’article que j’ai reçu ; ce n’est pas la qualité qui est en cause mais il est beaucoup trop grand .
Je prends toujours une taille 40 mais on est sur d’avantage sur une taille 44 .","3","Négatif","Moyenne","Produit non conforme","False","Signal négatif: déçu"
"575","Déçue,j'avais commandé deux pulls et quand je suis allée récupérer ma commande il n'y avait qu un seul pull dans l 'emballage et rien pas de notifications à l'intérieur et aucun mail dans ma boîte de courrier,j'ai du les contacter pour leur signifier, j'ai été remboursé sans problèmes mais tout de même.","3","Négatif","Moyenne","Retour/remboursement","False","Signal négatif: déçu"
"576","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"577","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"578","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"579","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"580","Bien mais frais de livraison bien trop chers pour du relais colis.","3","Négatif","Moyenne","Frais livraison","False","Signal négatif: trop cher"
"581","Un produit manquant !
Remboursé ok mais déçue !
Erreur de gestion des stocks ?
Dommage.","3","Négatif","Moyenne","Retour/remboursement","False","Signal négatif: déçu"
"582","Commande scindée en 2 - J'ai reçu ma dernière commande en 2 paquets, du coup j'ai payé 2 fois les frais de douane pour une même commande.","3","Neutre","Faible","Autre","False","Avis factuel équilibré sans tonalité dominante"
"583","pas assez des détails - les produits (vêtements) ne sont pas assez détaillés, du coup si on les retourne, parfois l'envoi coute plus que le produit lui même....","3","Neutre","Faible","Retour/remboursement","False","Avis factuel équilibré sans tonalité dominante"
"584","Le site propose des prix intéressants mais malheureusement les frais de port sont assez élevés et le service de livraison ne tient pas la route. Un des colis que j'ai reçu s'est retrouvé à l'autre bout de ma ville.","3","Négatif","Moyenne","Avis mixte","True","Signal négatif: malheureusement"
"585","Très déçu par l’emballage, les produites n’était pas protégé à l’intérieur, par chance rien de cassé.","3","Négatif","Haute","Produit non conforme","False","Problème concret: très déçu"
"586","Devient plus cher qu'avant, et surtout des frais beaucoup trop élevés par rapport à avant, certains produits que je commandais je ne le fais plus à cause des frais de livraison, dommage","3","Négatif","Moyenne","Frais livraison","False","Signal négatif: dommage"
"587","Bien - Je ne suis pas déçue par les produits.
En revanche, j'ai rencontré un petit problème sur un article où l'antivol était resté !","3","Négatif","Moyenne","Produit non conforme","False","Signal négatif: déçu"
"588","déception - Bonjour , très déçue d'une parure qui n'a pas les même taies d'oreillers. taille différente et pas la même couleur","3","Négatif","Haute","Produit non conforme","False","Problème concret: très déçu"
"589","Emballage non conforme - Relais pickup ou locker très pratique surtout quand les colis sont encombrants, comme ma commande sauf que les boites étaient endommagées à l'intérieur du sachet Showroom privé, les articles étaient pas impactés et c'est tant mieux.","3","Négatif","Moyenne","Produit non conforme","True","Signal négatif: non conforme"
"590","Vêtements conformes. Reçu rapidement.
Dommage que les frais de retour soit aussi élevé.","3","Négatif","Moyenne","Retour/remboursement","False","Signal négatif: dommage"
"591","Avis partagé - Je suis ravie de l'accès à la vente (mail d'information, réactivité du site), les prix proposés étaient très attractifs. L'expédition a été rapide. Cependant à la réception, bien que les produits aient été emballés individuellement des traces de maquillage ou autres étaient présentes et j'ai constaté une absence d'étiquettes sur deux produits de ma commande.","3","Positif","Haute","Aucun","False","Satisfaction claire: ravie"
"592","Le seul reproche que je peux faire c’est concernant les délais de livraison qui sont beaucoup trop longs un mois et le prix aussi très cher, je commande presque plus sur votre site pour cette raison","3","Neutre","Faible","Livraison retardée","False","Avis factuel équilibré sans tonalité dominante"
"593","Commandé une première fois, non livré (livraison garantie pourtant pour la St Valentin), remboursé, puis recommandé 15€ moins cher, cherchez l'erreur.
Livraison : le portefeuille posé dans un carton au milieu de papiers sans un minimum de protection, c'est moyen aussi.","3","Négatif","Haute","Livraison retardée","False","Problème concret: non livré"
"594","Livraison ok
Produits bas de gamme. Le salon de jardin (la table) présente déjà des points de rouille (2 semaines)
Je ne recommande pas du tout cette marsue","3","Neutre","Faible","Autre","False","Avis factuel équilibré sans tonalité dominante"
"595","Victime de son succès, je n'ai pas eu ma commande au complet. Livraison tardive, et remboursement de l'article non livré.","3","Négatif","Haute","Livraison retardée","False","Problème concret: non livré"
"596","jupe guess - jupe de marque GUESS à un prix imbattable mais qui avait un gros défaut; sur le devant de la jupe il y avait du tissu qui rebiquait vraiment et qui gachait sa qualité probablement un défaut de fabrication ! jupe; importable!!","3","Neutre","Faible","Qualité produit","False","Avis factuel équilibré sans tonalité dominante"
"597","Commande non complète , et pas de possibilité de recommander le produit ! Par contre service après vente efficace","3","Positif","Moyenne","Aucun","False","Signal positif: efficace"
"598","Je suis nouvelle cliente et je reconnais avoir deja fais des commandes pour lesquelles tout s'est superbement bien passe.
Ma note de 3 fait reference a une tres mauvaise surprise. Celle d'apprendre que ma commande attendue et livree se retrouve dans un relais autre que celui choisis et surtout dans une autre region et que le reactif agace de l'agent Shooroom qui n'a pas compris mon inquietude était anti commercial et non fait pour fideliser??.","3","Positif","Moyenne","Aucun","False","Signal positif: super"
