"id","verbatim","rating","manual_label","label_confidence","issue_type","is_mixed","justification_courte"
"1161","Très bon site de vente privée avec des articles à très bon prix et doté d'un service client exceptionnel ! De loin le meilleur avec lequel j'ai échangé à plusieurs reprises : ils recherchent toujours des solutions adaptées afin de résoudre les problèmes des clients : extraordinaire ! (Rien à voir avec d'autres services clients qui sont bornés et n'offre aucune solution ! Un grand bravo à cette entreprise et merci pour le professionnalisme 😊 Au TOP !!! Excellentes Expériences !","5","Positif","Moyenne","Service client","True","Satisfaction claire: excellent"
"1162","Parfait, impeccable","5","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"1163","Les lunettes sont magnifiques !!! Je les adore. Merci showroom 😊","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"1164","Fidèle depuis le début... Jamais déçue - Cliente depuis presque le début
...
Fidèle et ravie de mes achats
En cas de problème, toujours une solution vraiment fiable.
Futures clientes, vraiment vous pouvez faire confiance à showroom privé.
Merci showroom pour mes achats.
J adore...","5","Positif","Moyenne","Avis mixte","True","Satisfaction claire: ravie"
"1165","Je suis ravie de showroom..je commande souvent et il n’y a jamais de problème..je conseille vivement ce site","5","Positif","Moyenne","Avis mixte","True","Satisfaction claire: je conseille vivement"
"1166","Commande validée et surtout à refaire - Le site est très claire et le stock très bien gérer. La taille des vetements correspond à mes attentes . Le délai de livraison et l’emballage au top .","5","Positif","Haute","Aucun","False","Satisfaction claire: au top"
"1167","Showroomprive site de confiance, produits de qualité - Commande facile sur le site et livraison a la date prévue.
Produits conformes à la description et de bonne qualité.
Site à recommander.","5","Positif","Haute","Aucun","False","Satisfaction claire: site de confiance"
"1168","Je cherche quelque chose je vais directement sur Showroomprive.","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"1169","Contente de mon achat - Facilité de naviguer sur le site, commande passée rapidement qui est arrivée quelques jours après sans souci et ravie de mon achat.","5","Positif","Moyenne","Avis mixte","True","Satisfaction claire: ravie"
"1170","Excellent - La commande est arrivé dans les délais prévus. Les articles sont de bonne qualité. Je recommande vivement ce site.","5","Positif","Haute","Aucun","False","Satisfaction claire: excellent"
"1171","Je suis complètement satisfaite à chaque commande","5","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"1172","Cela correspond à mes attentes.","5","Positif","Moyenne","Aucun","False","Signal positif: correspond à mes attentes"
"1173","Des prix très attractifs,","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"1174","Commande rapide et réception rapide également","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"1175","Satisfait . Service livraison","5","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"1176","","5","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"1177","","5","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"1178","","5","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"1179","","5","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"1180","Toujours de bons plans,de bonnes marques de bonnes affaires j’adore votre site","5","Positif","Moyenne","Aucun","False","Signal positif: bonnes affaires"
"1181","Livraison rapide et conforme à mes attentes.","5","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"1182","Tout était parfait livraison très rapide","5","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"1183","Toujours de très bonnes affaires avec showroomprive","5","Positif","Moyenne","Aucun","False","Signal positif: bonnes affaires"
"1184","Tommy Hilfiger - Très contente de mon achat. Polo et t-shirt de très bonne qualité.","5","Positif","Haute","Aucun","False","Satisfaction claire: très content"
"1185","Très bon site mais revoir délais d'envois ! - En fait 2 commandes passées récemment l'une au nom de mon conjoin, soit 6 articles OUTLET qui me ravissent. En effet, la qualité et la beauté des articles, sont au rendez-vous. Sur cette vente, il faut se dépêcher car les articles partent très vite. J'ai acheté 4 robes + 2 pantalons à un prix dérisoire soit environ 60€ sur des marques plutôt élitistes. Pour la 2e commande sur la vente Levi's=3 articles, je ne me prononce pour l'instant que sur les prix très attractifs car la livraison n'aura lieu que dans 1 mois ! : J'ai toujours du mal à comprendre, pourquoi les délais sont aussi longs car si les articles sont effectivement en stocks, ils devraient nous être acheminés rapidement ?? SHOWROOM n'est pas du tout performant à cet égard contrairement à d'autres Market Place bien plus réactifs même lorsque les vendeurs sont à l'étranger!. Je l'ai constaté souvent lors de commandes antérieures...Alors SHOWROOM, ameliorez vous pour mieux satisfaire votre clientèle. J'espère vivement que vous prendrez en compte ce grand message pour m'envoyer mes articles Levi's beaucoup plus rapidement. En vous remerciant par avance.","5","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (double négation ou formule positive)"
"1186","Livraison rapide","5","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"1187","Plate-forme sérieuse","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"1188","J'adore ce que j'ai reçu !^^
Merci","5","Positif","Haute","Aucun","False","Satisfaction claire: j'adore"
"1189","Rapide et très bien","5","Positif","Moyenne","Aucun","False","Signal positif: très bien"
"1190","Les articles commandés étaient parfaits.
Les 3 colis me sont parvenus avant la date butoir du 9 mai, ce qui est agréable.
Tout était impeccablement emballé, satisfaction totale.","5","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"1191","Tous les produits sont de qualité, le seul reproche c'est la réception très longue!!!!!l","5","Neutre","Moyenne","Livraison retardée","False","Corrigé: Négatif → Neutre (Avis mixte : qualité ok + réception très longue)"
"1192","Toujours content des bonnes affaires réalisées sur ce site","5","Positif","Haute","Aucun","False","Satisfaction claire: toujours content"
"1193","Sérieux et rapide, rien à dire sur,l' article super.","5","Positif","Haute","Aucun","False","Satisfaction claire: rien à dire"
"1194","J'ai reçu rapidement l'article commandé, malheureusement ça ne convenait. Le retour a été très facile et rapide ainsi que le remboursement.
Je repasserai commande","5","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"1195","J'aime shoowrooprive car ils on des bon produit que j'achète des que je peu .
Le seule problème vous faite des vente de grande marque, mais ll reste que des petite taille XS S M jamais des 44 46 hélas (adidas).","5","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"1196","Pas de mauvaises surprises. Les infos sont claires et précises, date de livraison, emballages…. Juste un petit bémol je trouve les frais de livraison pour certains articles un peu élevés.","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"1197","Très bien merci","5","Positif","Moyenne","Aucun","False","Signal positif: très bien"
"1198","bon produit bonnequalité prix - satisfaite de mon achat","5","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"1199","Tout est parfait","5","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"1200","Organisation pénible, aucun suivi, ils m'ont annulé une date d'examen qui été déjà fixée et ils m'ont volé ces heures. Je vous déconseille fortement cette auto-école, surtout celle du 93, vous avez largement mieux ailleurs ! fuyez !","1","Négatif","Haute","Délai examen","False","Avis négatif: problème dominant (délai examen) avec note 1/5."
"1201","Catastrophique !!!","1","Négatif","Haute","Autre","False","Avis négatif: problème dominant (autre) avec note 1/5."
"1202","J’avais une bonne impression de cette auto-école au début, mais franchement je trouve qu’ils ont très mauvaise gestion des dossiers élèves qui sont laissés à l’abandon, surtout au niveau de la conduite, on nous donne des moniteurs qui entre guillemets « se moquent des candidats » ils annulent à la dernière minutedes heures m,qui répond même pas aux réservations qu’on leur propose et qui nous font déplacer pour rien quand on prend un forfait de 20 heures en boîte automatique quand on a des bonnes bases le moniteur nous dit que c’est pas assez il faut prendre encore des d’heures donc j’ai l’impression qu’ils sont très gourmand au niveau des heures déjà et de deux pour réclamer une date d’examen on a l’impression, on doit décrocher la lune, je comprends pas en fait vous êtes là pour faire avancer les candidats ou pour lui laisser stagner dans une situation en fait","1","Négatif","Haute","Délai examen","False","Avis négatif: problème dominant (délai examen) avec note 1/5."
"1203","Très mauvaise expérience avec le moniteur Sun de Montpellier/ boite automatique.

Dès le premier cours, comportement inapproprié avec des questions personnelles déplacées (sur ma relation), manque d’attention et attitude déjà agressive.

Lors du deuxième cours, la situation est devenue inacceptable : ton rabaissant, pression constante, aucune pédagogie et remarques humiliantes (par exemple suggérer que je devrais conduire un scooter au lieu d’apprendre).

J’ai été mise en difficulté sur la route (passage à 70 km/h sous stress) avec des menaces d’arrêter le cours en cas d’erreur. L’attitude du moniteur était stressante et non sécurisante.

Expérience très négative, absolument pas professionnelle. Je ne recommande pas ce moniteur.","1","Négatif","Haute","Moniteur/pédagogie","False","Avis négatif: problème dominant (moniteur/pédagogie) avec note 1/5."
"1204","Anarque en bande organisée - Inscrit depuis le 5 janvier 2025
Moniteur aux abonné absent il faut noter qu'il habite à plus de 130 km de ma commune, toujours en attente d'une date je ne suis pas seule j'ai rencontré des autres élèves J'attends la date pour passer mon permis depuis le 5 Avril 2025 quelle honte à chaque coup de fil une nouvelle version je suis à la recherche d'un avocat pour faire valoir mes droits à fuir très loin vraiment
Dommage que je ne puisse pas donner zéro étoile","1","Négatif","Moyenne","Délai examen","True","Avis négatif: problème dominant (délai examen) avec note 1/5."
"1205","J’ai payé pour des heures que je n’ai jamais effectuées. Quand je contacte le service après-vente, on me dit à chaque fois qu’ils vont régler le problème, mais rien n’est jamais fait. C’est très frustrant, car je dois relancer plusieurs fois sans obtenir de solution. J’espère que ce problème sera enfin pris en charge sérieusement.","1","Négatif","Moyenne","Tarif/facturation","True","Avis négatif: problème dominant (tarif/facturation) avec note 1/5."
